week,city,channel,spend,impressions,clicks,attributed_conversions
2024-12-09,Stuttgart,Email,0.0,10235,414,31
2024-12-09,Stuttgart,Organic,0.0,38229,1321,69
2024-12-09,Stuttgart,Affiliate,3555.15,117066,3886,151
2024-12-16,Stuttgart,Google Ads,14366.19,451963,7220,265
2024-12-16,Stuttgart,Meta,10411.7,331157,10630,404
2024-12-16,Stuttgart,Email,0.0,11826,681,54
2024-12-16,Stuttgart,Organic,0.0,35382,1199,89
2024-12-16,Stuttgart,Affiliate,4020.73,134369,4649,277
2024-12-23,Stuttgart,Google Ads,14320.5,506002,14500,612
2024-12-23,Stuttgart,Meta,10184.54,359869,6112,356
2024-12-23,Stuttgart,Email,0.0,14463,838,65
2024-12-23,Stuttgart,Organic,0.0,17797,479,24
2024-12-23,Stuttgart,Affiliate,3618.67,124790,3400,131
2024-12-30,Stuttgart,Google Ads,14000.14,478126,10592,589
2024-12-30,Stuttgart,Meta,10094.34,330135,6676,386
2024-12-30,Stuttgart,Email,0.0,8646,293,21
2024-12-30,Stuttgart,Organic,0.0,23273,633,34
2024-12-30,Stuttgart,Affiliate,2932.22,113189,3140,95
2025-01-06,Stuttgart,Google Ads,14523.7,447641,7732,431
2025-01-06,Stuttgart,Meta,9580.48,343209,6735,286
2025-01-06,Stuttgart,Email,0.0,17706,764,59
2025-01-06,Stuttgart,Organic,0.0,27186,889,65
2025-01-06,Stuttgart,Affiliate,3310.21,122386,4131,277
2025-01-13,Stuttgart,Google Ads,13243.91,449543,8897,473
2025-01-13,Stuttgart,Meta,10535.37,318102,5318,200
2025-01-13,Stuttgart,Email,0.0,14580,786,50
2025-01-13,Stuttgart,Organic,0.0,18899,572,26
2025-01-13,Stuttgart,Affiliate,3076.4,107217,3286,105
2025-01-20,Stuttgart,Google Ads,13235.85,410578,9147,623
2025-01-20,Stuttgart,Meta,9744.57,329658,6583,271
2025-01-20,Stuttgart,Email,0.0,10686,473,42
2025-01-20,Stuttgart,Organic,0.0,27613,1008,77
2025-01-20,Stuttgart,Affiliate,3883.4,152049,4916,289
2025-01-27,Stuttgart,Google Ads,14110.06,547779,16716,833
2025-01-27,Stuttgart,Meta,9737.54,311186,9552,547
2025-01-27,Stuttgart,Email,0.0,18677,916,66
2025-01-27,Stuttgart,Organic,0.0,20199,448,29
2025-01-27,Stuttgart,Affiliate,3655.8,127059,2006,120
2025-02-03,Stuttgart,Google Ads,13554.01,477247,15681,713
2025-02-03,Stuttgart,Meta,10038.95,336466,5723,277
2025-02-03,Stuttgart,Email,0.0,8246,489,29
2025-02-03,Stuttgart,Organic,0.0,30380,912,47
2025-02-03,Stuttgart,Affiliate,3615.81,125033,2021,98
2025-02-10,Stuttgart,Google Ads,14334.31,572308,17679,1125
2025-02-10,Stuttgart,Meta,8984.23,272552,4955,263
2025-02-10,Stuttgart,Email,0.0,18660,605,56
2025-02-10,Stuttgart,Organic,0.0,35876,814,40
2025-02-10,Stuttgart,Affiliate,3393.91,117504,3608,163
2025-02-17,Stuttgart,Google Ads,13745.46,449255,11920,400
2025-02-17,Stuttgart,Meta,9599.38,341301,7088,378
2025-02-17,Stuttgart,Email,0.0,19075,724,46
2025-02-17,Stuttgart,Organic,0.0,19728,653,50
2025-02-17,Stuttgart,Affiliate,4169.23,162540,3235,214
2025-02-24,Stuttgart,Google Ads,14502.6,517256,17345,1139
2025-02-24,Stuttgart,Meta,9936.75,323269,7242,473
2025-02-24,Stuttgart,Email,0.0,18152,904,74
2025-02-24,Stuttgart,Organic,0.0,33624,704,39
2025-02-24,Stuttgart,Affiliate,3117.04,124666,2030,67
2025-03-03,Stuttgart,Google Ads,13800.32,426349,14863,885
2025-03-03,Stuttgart,Meta,10082.8,300333,5648,354
2025-03-03,Stuttgart,Email,0.0,8138,320,19
2025-03-03,Stuttgart,Organic,0.0,34569,1249,80
2025-03-03,Stuttgart,Affiliate,3465.05,99966,1980,75
2025-03-10,Stuttgart,Google Ads,13995.49,459498,7144,350
2025-03-10,Stuttgart,Meta,10119.33,367504,6086,196
2025-03-10,Stuttgart,Email,0.0,9188,545,28
2025-03-10,Stuttgart,Organic,0.0,27486,1049,75
2025-03-10,Stuttgart,Affiliate,3153.43,106945,2861,178
2025-03-17,Stuttgart,Google Ads,13716.97,393943,13444,531
2025-03-17,Stuttgart,Meta,8692.16,344185,9148,457
2025-03-17,Stuttgart,Email,0.0,9875,427,42
2025-03-17,Stuttgart,Organic,0.0,36582,861,66
2025-03-17,Stuttgart,Affiliate,3451.96,104958,3352,138
2025-03-24,Stuttgart,Google Ads,14272.11,456880,8248,343
2025-03-24,Stuttgart,Meta,10092.9,348153,9232,294
2025-03-24,Stuttgart,Email,0.0,13076,681,39
2025-03-24,Stuttgart,Organic,0.0,24234,829,48
2025-03-24,Stuttgart,Affiliate,3425.02,116335,2049,75
2025-03-31,Stuttgart,Google Ads,14310.44,560610,9803,679
2025-03-31,Stuttgart,Meta,10465.3,339425,9744,422
2025-03-31,Stuttgart,Email,0.0,17865,784,59
2025-03-31,Stuttgart,Organic,0.0,37159,812,53
2025-03-31,Stuttgart,Affiliate,3428.2,126645,3040,105
2025-04-07,Stuttgart,Google Ads,14380.98,427353,8686,496
2025-04-07,Stuttgart,Meta,10354.66,327973,5460,179
2025-04-07,Stuttgart,Email,0.0,9328,498,46
2025-04-07,Stuttgart,Organic,0.0,24344,932,40
2025-04-07,Stuttgart,Affiliate,3071.18,93683,1434,78
2025-04-14,Stuttgart,Google Ads,13728.54,388797,7220,424
2025-04-14,Stuttgart,Meta,10046.04,292232,9619,662
2025-04-14,Stuttgart,Email,0.0,11582,451,43
2025-04-14,Stuttgart,Organic,0.0,28744,790,33
2025-04-14,Stuttgart,Affiliate,3824.14,133918,4401,146
2025-04-21,Stuttgart,Google Ads,12816.63,388199,6899,339
2025-04-21,Stuttgart,Meta,10534.1,377172,11400,393
2025-04-21,Stuttgart,Email,0.0,9471,450,24
2025-04-21,Stuttgart,Organic,0.0,35794,1359,90
2025-04-21,Stuttgart,Affiliate,3319.16,106363,1602,92
2025-04-28,Stuttgart,Google Ads,12332.24,369533,7575,387
2025-04-28,Stuttgart,Meta,9950.33,297143,5185,180
2025-04-28,Stuttgart,Email,0.0,12574,491,24
2025-04-28,Stuttgart,Organic,0.0,34046,1239,75
2025-04-28,Stuttgart,Affiliate,2996.76,98756,2087,141
2025-05-05,Stuttgart,Google Ads,13399.97,461684,9706,402
2025-05-05,Stuttgart,Meta,10869.2,366290,11548,543
2025-05-05,Stuttgart,Email,0.0,10815,495,39
2025-05-05,Stuttgart,Organic,0.0,22369,776,51
2025-05-05,Stuttgart,Affiliate,3238.61,117567,1854,57
2025-05-12,Stuttgart,Google Ads,13442.34,495552,13000,465
2025-05-12,Stuttgart,Meta,9901.13,300181,10378,700
2025-05-12,Stuttgart,Email,0.0,11400,476,36
2025-05-12,Stuttgart,Organic,0.0,19028,642,40
2025-05-12,Stuttgart,Affiliate,3405.97,100164,2792,140
2025-05-19,Stuttgart,Google Ads,15230.94,595428,15700,1020
2025-05-19,Stuttgart,Meta,10559.1,368183,8784,383
2025-05-19,Stuttgart,Email,0.0,17868,564,54
2025-05-19,Stuttgart,Organic,0.0,30099,1197,62
2025-05-19,Stuttgart,Affiliate,3850.22,143306,2663,94
2025-05-26,Stuttgart,Google Ads,13848.06,550064,10829,720
2025-05-26,Stuttgart,Meta,9705.38,286345,9427,323
2025-05-26,Stuttgart,Email,0.0,12779,596,44
2025-05-26,Stuttgart,Organic,0.0,35684,1366,98
2025-05-26,Stuttgart,Affiliate,3212.23,101087,2395,159
2025-06-02,Stuttgart,Google Ads,13169.04,505440,13475,879
2025-06-02,Stuttgart,Meta,10203.93,404420,9687,438
2025-06-02,Stuttgart,Email,0.0,16628,531,51
2025-06-02,Stuttgart,Organic,0.0,38516,1502,77
2025-06-02,Stuttgart,Affiliate,3239.83,126176,3631,144
2025-06-09,Stuttgart,Google Ads,12717.91,381195,11806,679
2025-06-09,Stuttgart,Meta,9477.88,370454,9864,427
2025-06-09,Stuttgart,Email,0.0,19866,1097,94
2025-06-09,Stuttgart,Organic,0.0,34319,1350,83
2025-06-09,Stuttgart,Affiliate,3424.46,125308,3533,214
2025-06-16,Stuttgart,Google Ads,14125.78,421414,10835,755
2025-06-16,Stuttgart,Meta,10841.46,383630,10218,495
2025-06-16,Stuttgart,Email,0.0,13654,720,38
2025-06-16,Stuttgart,Organic,0.0,35609,871,45
2025-06-16,Stuttgart,Affiliate,3104.53,112210,2753,109
2025-06-23,Stuttgart,Google Ads,14349.09,547984,15642,713
2025-06-23,Stuttgart,Meta,10290.35,350191,10981,707
2025-06-23,Stuttgart,Email,0.0,8728,426,23
2025-06-23,Stuttgart,Organic,0.0,39072,1090,72
2025-06-23,Stuttgart,Affiliate,3167.74,94311,2200,138
2025-06-30,Stuttgart,Google Ads,14245.69,475254,11958,590
2025-06-30,Stuttgart,Meta,11167.36,439758,9723,494
2025-06-30,Stuttgart,Email,0.0,18460,1074,71
2025-06-30,Stuttgart,Organic,0.0,37132,1096,55
2025-06-30,Stuttgart,Affiliate,3032.59,97505,2080,124
2025-07-07,Stuttgart,Google Ads,14017.65,542126,18309,981
2025-07-07,Stuttgart,Meta,10079.31,346515,9398,359
2025-07-07,Stuttgart,Email,0.0,17095,797,58
2025-07-07,Stuttgart,Organic,0.0,32132,1203,88
2025-07-07,Stuttgart,Affiliate,3591.04,114803,3720,188
2025-07-14,Stuttgart,Google Ads,15039.61,523878,18101,637
2025-07-14,Stuttgart,Meta,10671.08,373205,7096,244
2025-07-14,Stuttgart,Email,0.0,19702,833,67
2025-07-14,Stuttgart,Organic,0.0,31819,815,56
2025-07-14,Stuttgart,Affiliate,3477.13,124525,2884,93
2025-07-21,Stuttgart,Google Ads,13246.44,377015,11711,679
2025-07-21,Stuttgart,Meta,9938.7,366013,9221,528
2025-07-21,Stuttgart,Email,0.0,8341,318,22
2025-07-21,Stuttgart,Organic,0.0,24777,702,50
2025-07-21,Stuttgart,Affiliate,3359.18,120036,3662,136
2025-07-28,Stuttgart,Google Ads,15006.96,547028,10628,720
2025-07-28,Stuttgart,Meta,10044.74,368356,7701,308
2025-07-28,Stuttgart,Email,0.0,8317,399,39
2025-07-28,Stuttgart,Organic,0.0,34965,835,46
2025-07-28,Stuttgart,Affiliate,2933.79,114770,1969,133
2025-08-04,Stuttgart,Google Ads,13979.0,507862,10283,650
2025-08-04,Stuttgart,Meta,9010.08,331456,6899,337
2025-08-04,Stuttgart,Email,0.0,19019,1063,63
2025-08-04,Stuttgart,Organic,0.0,34256,710,30
2025-08-04,Stuttgart,Affiliate,4062.99,120884,3194,211
2025-08-11,Stuttgart,Google Ads,14622.91,440154,9764,540
2025-08-11,Stuttgart,Meta,10209.75,384347,12161,700
2025-08-11,Stuttgart,Email,0.0,8104,372,32
2025-08-11,Stuttgart,Organic,0.0,38912,1528,81
2025-08-11,Stuttgart,Affiliate,3716.07,119254,3279,191
2025-08-18,Stuttgart,Google Ads,13676.46,391457,8076,365
2025-08-18,Stuttgart,Meta,10653.49,346245,7216,504
2025-08-18,Stuttgart,Email,0.0,9550,526,41
2025-08-18,Stuttgart,Organic,0.0,32647,1135,46
2025-08-18,Stuttgart,Affiliate,3400.44,111220,3326,122
2025-08-25,Stuttgart,Google Ads,13507.63,519368,9204,413
2025-08-25,Stuttgart,Meta,10612.61,334528,6135,272
2025-08-25,Stuttgart,Email,0.0,15812,601,47
2025-08-25,Stuttgart,Organic,0.0,26161,877,66
2025-08-25,Stuttgart,Affiliate,3335.81,106601,2272,87
2025-09-01,Stuttgart,Google Ads,15402.31,494442,7622,367
2025-09-01,Stuttgart,Meta,9336.53,302803,8545,349
2025-09-01,Stuttgart,Email,0.0,10918,352,30
2025-09-01,Stuttgart,Organic,0.0,26521,907,56
2025-09-01,Stuttgart,Affiliate,3505.99,114333,2407,166
2025-09-08,Stuttgart,Google Ads,13856.96,449230,13146,819
2025-09-08,Stuttgart,Meta,9458.32,360835,6051,351
2025-09-08,Stuttgart,Email,0.0,13058,687,65
2025-09-08,Stuttgart,Organic,0.0,39937,1032,60
2025-09-08,Stuttgart,Affiliate,3275.61,107642,3667,247
2025-09-15,Stuttgart,Google Ads,14174.87,416419,10845,609
2025-09-15,Stuttgart,Meta,10263.79,388136,11165,460
2025-09-15,Stuttgart,Email,0.0,9093,509,47
2025-09-15,Stuttgart,Organic,0.0,24962,582,29
2025-09-15,Stuttgart,Affiliate,3398.7,128858,4372,182
2025-09-22,Stuttgart,Google Ads,12703.83,405239,14027,711
2025-09-22,Stuttgart,Meta,9537.32,318844,5441,233
2025-09-22,Stuttgart,Email,0.0,18792,747,45
2025-09-22,Stuttgart,Organic,0.0,20180,475,37
2025-09-22,Stuttgart,Affiliate,3233.1,102248,2591,150
2025-09-29,Stuttgart,Google Ads,15384.48,583036,11549,642
2025-09-29,Stuttgart,Meta,10153.3,402849,14027,827
2025-09-29,Stuttgart,Email,0.0,8268,337,31
2025-09-29,Stuttgart,Organic,0.0,36995,1322,57
2025-09-29,Stuttgart,Affiliate,3444.83,127060,3288,222
2025-10-06,Stuttgart,Google Ads,14565.07,407867,6795,444
2025-10-06,Stuttgart,Meta,9741.93,274060,7081,394
2025-10-06,Stuttgart,Email,0.0,19490,764,71
2025-10-06,Stuttgart,Organic,0.0,31180,914,69
2025-10-06,Stuttgart,Affiliate,3467.82,106473,2977,168
2025-10-13,Stuttgart,Google Ads,13688.32,519823,17282,1016
2025-10-13,Stuttgart,Meta,9506.29,339019,8911,597
2025-10-13,Stuttgart,Email,0.0,16449,516,44
2025-10-13,Stuttgart,Organic,0.0,32197,693,37
2025-10-13,Stuttgart,Affiliate,3327.57,131270,2569,90
2025-10-20,Stuttgart,Google Ads,14044.56,551668,11212,471
2025-10-20,Stuttgart,Meta,10505.35,384251,10948,702
2025-10-20,Stuttgart,Email,0.0,10386,498,44
2025-10-20,Stuttgart,Organic,0.0,15201,410,27
2025-10-20,Stuttgart,Affiliate,4137.44,123240,2208,149
2025-10-27,Stuttgart,Google Ads,14029.81,413303,11642,405
2025-10-27,Stuttgart,Meta,10485.9,329986,10165,697
2025-10-27,Stuttgart,Email,0.0,11569,431,40
2025-10-27,Stuttgart,Organic,0.0,28479,1056,47
2025-10-27,Stuttgart,Affiliate,3487.4,103227,3473,223
2025-11-03,Stuttgart,Google Ads,14585.69,519717,16152,961
2025-11-03,Stuttgart,Meta,8761.57,309439,8963,577
2025-11-03,Stuttgart,Email,0.0,11144,399,24
2025-11-03,Stuttgart,Organic,0.0,29153,707,28
2025-11-03,Stuttgart,Affiliate,3219.56,98710,3232,194
2025-11-10,Stuttgart,Google Ads,14042.26,482649,15358,1022
2025-11-10,Stuttgart,Meta,10111.27,362853,8958,434
2025-11-10,Stuttgart,Email,0.0,15759,915,47
2025-11-10,Stuttgart,Organic,0.0,16150,481,25
2025-11-10,Stuttgart,Affiliate,3378.55,116084,1774,65
2025-11-17,Stuttgart,Google Ads,13291.92,512169,7684,446
2025-11-17,Stuttgart,Meta,10463.83,404771,9059,341
2025-11-17,Stuttgart,Email,0.0,18175,876,84
2025-11-17,Stuttgart,Organic,0.0,17214,391,21
2025-11-17,Stuttgart,Affiliate,3452.61,127009,2810,152
2025-11-24,Stuttgart,Google Ads,13889.6,414585,6594,315
2025-11-24,Stuttgart,Meta,9801.29,365318,8649,600
2025-11-24,Stuttgart,Email,0.0,8910,529,28
2025-11-24,Stuttgart,Organic,0.0,17668,446,23
2025-11-24,Stuttgart,Affiliate,3072.64,101378,2836,176
2025-12-01,Stuttgart,Google Ads,12900.14,467241,8155,497
2025-12-01,Stuttgart,Meta,9958.25,325678,11028,668
2025-12-01,Stuttgart,Email,0.0,19329,716,39
2025-12-01,Stuttgart,Organic,0.0,39751,1323,77
2025-12-01,Stuttgart,Affiliate,3464.64,102290,1966,107
2025-12-08,Stuttgart,Google Ads,14032.13,529433,15856,628
2025-12-08,Stuttgart,Meta,9460.96,271590,4562,229
2025-12-08,Stuttgart,Email,0.0,12189,436,26
2025-12-08,Stuttgart,Organic,0.0,27719,641,50
2025-12-08,Stuttgart,Affiliate,3089.43,102477,2296,141
2025-12-15,Stuttgart,Google Ads,13355.14,461133,12038,625
2025-12-15,Stuttgart,Meta,10559.64,305141,6128,233
2025-12-15,Stuttgart,Email,0.0,17490,906,79
2025-12-15,Stuttgart,Organic,0.0,23332,927,64
2025-12-15,Stuttgart,Affiliate,3323.49,132614,3224,186
2025-12-22,Stuttgart,Google Ads,14697.74,527460,9516,323
2025-12-22,Stuttgart,Meta,9749.77,327863,5622,181
2025-12-22,Stuttgart,Email,0.0,10251,317,16
2025-12-22,Stuttgart,Organic,0.0,18804,725,56
2025-12-22,Stuttgart,Affiliate,3723.67,123849,2764,85
